"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.efax.com/news","text/html; charset=UTF-8","200","OK","Indexable","","News - eFax","11","108","Stay up to date with the latest eFax news, product updates, partnerships, and innovations in secure digital faxing for businesses and healthcare organizations","158","994","","0","The Latest from eFax","20","Latest News","11","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/news","","","","","","347989","49250","49250","18.867","","539","102","5.284","69.313","Normal","3.248","2","0","","563","278","0","99.640","158","67","0","52","26","0","","","","","8f41e30d54d683d81d4111c978054f4c","0.623","","","","","en-US","1.1","","","","","","https://www.efax.com/news","2025-11-17 12:50:22"
"https://www.efax.com/industry/government","text/html; charset=UTF-8","200","OK","Indexable","","Cloud Computing & Interoperability in Government | Consensus","60","555","eFax Corporate ensures the protection of sensitive information in state and local government agencies. Discover how our compliant cloud fax solution enhances data security and regulatory adherence for government entities.","221","1421","","0","Secure and Compliant Cloud Fax for Government","45","Trusted by Experts","18","The Role of Faxing in Government Agencies","41","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/industry/government","","","","","","451200","66082","66082","25.315","","1508","252","5.984","59.668","Fairly Hard","3.922","2","1","","565","278","0","99.640","175","69","0","45","18","0","","","","","f646272c99c41f7c233d430d76d7ed6a","0.559","","","","","en-US","1.1","","","","","","https://www.efax.com/industry/government","2025-11-17 12:50:23"
"https://www.efax.com/how-to/fax-from-computer","text/html; charset=UTF-8","200","OK","Indexable","","How to Fax From a Computer : A Step by Step Guide| eFax","55","510","Learn how to fax from a computer in minutes with eFax. Send and receive faxes securely from Windows, Mac, or email without using a bulky fax machine or landline.","161","1041","","0","How to Fax From a Computer","26","Send Fax From Computer in 5 Simple Steps","40","Quick, Intuitive Faxing Right from your Windows or Mac Computer","63","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/how-to/fax-from-computer","","","","","","669864","82256","82256","31.511","","3919","615","6.372","78.702","Fairly Easy","4.513","2","1","","890","279","0","100.000","195","79","0","44","17","0","","","","","298e37e9b4c1c57ca84411d6c8d1928f","0.601","","","","","en-US","1.1","","","","","","https://www.efax.com/how-to/fax-from-computer","2025-11-17 12:50:22"
"https://www.efax.com/industry/legal","text/html; charset=UTF-8","200","OK","Indexable","","Online eFax Solutions for the Legal Industry","44","383","There's a better way to streamline legal fax processes while still complying with industry standards and ensuring client privacy. It's eFax for lawyers.","152","934","","0","Streamline Legal Processes With eFax®","37","eFax for Law Firms","18","Trusted by Experts","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/industry/legal","","","","","","469165","68691","68691","26.314","","1802","294","6.129","67.094","Normal","4.089","2","1","","852","279","0","100.000","186","72","0","44","16","0","","","","","ade5765a1b3c83d3bd62a559a5355696","0.608","","","","","en-US","1.1","","","","","","https://www.efax.com/industry/legal","2025-11-17 12:50:23"
"https://www.efax.com/industry/retail","text/html; charset=UTF-8","200","OK","Indexable","","Revolutionize Retail Fax with eFax Modern Cloud Solutions","57","515","Transform your retail communication with eFax's cloud faxing solution. Ditch outdated fax machines, enhance data security and streamline large file transfers.","158","1002","","0","Step Up Business Communication with Modern Cloud Faxing","55","Trusted by Experts","18","Convenient Retail Fax Solutions","31","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/industry/retail","","","","","","474749","69223","69223","26.518","","1896","325","5.834","59.824","Fairly Hard","4.262","2","1","","846","279","0","100.000","181","71","0","50","22","0","","","","","bcc15a249c56e461ca2e369b618ea690","0.604","","","","","en-US","1.1","","","","","","https://www.efax.com/industry/retail","2025-11-17 12:50:25"
"https://www.efax.com/efax-help-center/troubleshooting","text/html; charset=UTF-8","200","OK","Indexable","","Troubleshooting Your eFax Account - eFax","40","374","Troubleshoot issues with your eFax account or get your questions answered. Need personalized support? Call us anytime at (800) 958-2983.","136","889","","0","eFax Help Center","16","Troubleshooting Your eFax Account","33","Discover Other Convenient Ways to Send a Fax","44","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/efax-help-center/troubleshooting","","","","","","351389","49441","49441","18.940","","672","105","6.400","78.601","Fairly Easy","3.353","2","1","","566","278","0","99.640","167","70","0","41","15","0","","","","","37984194e21498c08d122059518e1938","0.576","","","","","en-US","1.1","","","","","","https://www.efax.com/efax-help-center/troubleshooting","2025-11-17 12:50:25"
"https://www.efax.com/how-to/send-fax-from-gmail","text/html; charset=UTF-8","200","OK","Indexable","","Send Fax From Gmail | How to Fax From Gmail - eFax","50","470","Sending fax from Gmail is the easiest way to simplify and enhance business communication processes. Learn how to send & receive faxes from Gmail using eFax.","156","1026","","0","How to Send Fax From Gmail","26","How to Fax From Gmail","21","Send and Receive Faxes Seamlessly via Gmail","43","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/how-to/send-fax-from-gmail","","","","","","507125","71483","71483","27.384","","2410","358","6.732","82.861","Easy","4.209","2","1","","313","279","0","100.000","177","73","0","44","16","0","","","","","9cab1dbe020f570744eb76ea7cc8f58","0.586","","","","","en-US","1.1","","","","","","https://www.efax.com/how-to/send-fax-from-gmail","2025-11-17 12:50:25"
"https://www.efax.com/efax-reviews","text/html; charset=UTF-8","200","OK","Indexable","","eFax Review | Review of eFax Services | eFax","44","393","Read our customer reviews and find out how this convenient, easy-to-use, reliable, cost-effective, and secure fax service provider compares to the competition.","159","1004","","0","eFax Reviews","12","Trusted by Experts","18","eFax is the go-to brand for millions of users","45","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/efax-reviews","","","","","","385962","54507","54507","20.881","","420","71","5.915","71.514","Fairly Easy","2.664","2","0","","293","279","0","100.000","169","68","0","46","19","0","","","","","61001bc6afe4316eeee81ec3a18edd62","0.564","","","","","en-US","1.1","","","","","","https://www.efax.com/efax-reviews","2025-11-17 12:50:26"
"https://www.efax.com/industry","text/html; charset=UTF-8","200","OK","Indexable","","Industry Solutions: Digital Faxing Tools For Every Industry | eFax","66","563","Discover how various sectors leverage the flexibility and reliability of eFax. Explore tailored tools and solutions for different industries, from healthcare to finance and beyond.","180","1093","","0","Industry Solutions","18","Healthcare","10","Legal","5","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/industry","","","","","","484050","61473","61473","23.549","","889","208","4.274","64.796","Normal","2.878","2","0","","1414","279","0","100.000","181","67","0","42","15","0","","","","","6ed1b49097c8db9d55cacceb8dbed65d","0.580","","","","","en-US","1.1","","","","","","https://www.efax.com/industry","2025-11-17 12:50:27"
"https://www.efax.com/how-to/receive-faxes-by-email","text/html; charset=UTF-8","200","OK","Indexable","","How to Receive Faxes by Email with eFax","39","363","Access faxes effortlessly via email with eFax, the secure and user-friendly platform. Streamline your faxing process from any location. Modernize your fax communications.","170","1086","","0","Receive Faxes in Your Email Inbox with eFax","43","Follow These 5 Easy Steps to Receive a Fax by Email","51","Why Choose eFax for Email Faxing?","33","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/how-to/receive-faxes-by-email","","","","","","497438","70737","70737","27.098","","1593","262","6.080","66.143","Normal","3.573","2","1","","1141","278","0","99.640","175","72","0","45","18","0","","","","","9e13f36681aea8f014a244854a70c7bd","0.326","","","","","en-US","1.1","","","","","","https://www.efax.com/how-to/receive-faxes-by-email","2025-11-17 12:50:27"
"https://www.efax.com/legal","text/html; charset=UTF-8","200","OK","Indexable","","Legal Notices & Patents - eFax ®","32","290","eFax® Legal & Customer Agreement - Please Review them before subscribing to our Internet fax service.","101","665","","0","Legal Notices","13","eFax Plus, Pro & Protect Customer Agreement","43","eFax Corporate Customer Agreement","33","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/legal","","","","","","592842","115880","115880","44.391","","37951","4847","7.830","58.317","Fairly Hard","41.509","2","0","","1721","279","0","100.000","266","69","0","58","23","0","","","","","e7b8c3d5541e4a3f8424710d4d586dc0","0.336","","","","","en-US","1.1","","","","","","https://www.efax.com/legal","2025-11-17 12:50:26"
"https://www.efax.com/industry/finance","text/html; charset=UTF-8","200","OK","Indexable","","Secure Online Faxing for Financial Services | eFax","50","437","Streamline banking and finance workflows with eFax’s secure cloud fax platform. Protect sensitive financial data, improve document transmission, and enhance operational efficiency.","180","1157","","0","Encrypted & Reliable Online Fax Software for Finance & Banking Institutions","75","Banking & Finance","17","Trusted by Experts","18","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/industry/finance","","","","","","474112","68751","68751","26.337","","1574","296","5.318","52.555","Fairly Hard","3.930","2","1","","849","279","0","100.000","178","70","0","53","24","0","","","","","eae66b36a985f75337e6aabcabe92c15","0.625","","","","","en-US","1.1","","","","","","https://www.efax.com/industry/finance","2025-11-17 12:50:27"
"https://www.efax.com/how-to/fax-without-a-fax-machine","text/html; charset=UTF-8","200","OK","Indexable","","How To Fax Without a Fax Machine? | eFax","40","380","Send and receive faxes without a fax machine with eFax. Discover how to fax from your home, office, or mobile device without the need of a fax machine.","151","970","","0","How to Send and Receive Fax Without a Fax Machine?","50","How to send faxes without Fax Machine","37","How To Receive a Fax Without a Fax Machine?","43","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/how-to/fax-without-a-fax-machine","","","","","","555189","74868","74868","28.681","","2549","391","6.519","76.288","Fairly Easy","4.075","2","1","","876","279","0","100.000","189","77","0","44","17","0","","","","","6975997521c5c8242bda456d1841411f","0.606","","","","","en-US","1.1","","","","","","https://www.efax.com/how-to/fax-without-a-fax-machine","2025-11-17 12:50:28"
"https://www.efax.com/products/ecfax","text/html; charset=UTF-8","200","OK","Indexable","","ECFax | Cloud Fax for Federal Government Agencies","49","458","Discover how ECFax, in partnership with Cognosante, offers a secure, cloud-based fax solution tailored for government agencies. Learn about features and integration options.","173","1105","","0","Secure, Digital Cloud Fax for Federal Government Agencies","57","Benefits of Cloud Faxing for Government Agencies","48","Scalable, Transparent, Efficient, and Secure","44","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/products/ecfax","","","","","","448061","61867","61867","23.700","","1143","211","5.417","60.041","Normal","3.423","2","1","","571","278","0","99.640","162","67","0","53","27","0","","","","","1ad397bc7ad3d2cba54afb469b890598","0.348","","","","","en-US","1.1","","","","","","https://www.efax.com/products/ecfax","2025-11-17 12:50:28"
"https://www.efax.com/about-us","text/html; charset=UTF-8","200","OK","Indexable","","About eFax & Our Story | eFax","29","261","eFax is a premium digital faxing service supported by robust security measures and encryption protocols for small, medium and large businesses.","143","920","","0","About eFax® & Our Story","23","A World Leading Online Fax Service","34","What Our Customers Say About Us","31","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/about-us","","","","","","442168","62275","62275","23.856","","1119","197","5.680","63.396","Normal","3.427","2","0","","566","279","0","100.000","170","69","0","48","17","0","","","","","1e4ecf03961841a0263c9837773a382","0.588","","","","","en-US","1.1","","","","","","https://www.efax.com/about-us","2025-11-17 12:50:28"
"https://www.efax.com/fax-cover-sheets","text/html; charset=UTF-8","200","OK","Indexable","","Fax Cover Sheet: Free and Ready to Use Templates | eFax","55","505","Save valuable time with user-friendly fax cover sheet templates designed for professional communication. Download, customize & add a smart cover page to any fax in seconds","171","1114","","0","Fax Cover Sheet Templates [Printable and Customizable]","54","Download Free Printable Fax Cover Sheet Templates.","50","What is a Fax Cover Sheet?","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/fax-cover-sheets","","","","","","424676","60756","60756","23.274","","2275","304","7.484","77.527","Fairly Easy","4.916","2","0","","586","279","0","100.000","183","76","0","43","16","0","","","","","5bca181f531e3509ab36bd04a0037a72","0.566","","","","","en-US","1.1","","","","","","https://www.efax.com/fax-cover-sheets","2025-11-17 12:50:29"
"https://www.efax.com/industry/insurance","text/html; charset=UTF-8","200","OK","Indexable","","Efficient Cloud Fax Insurance Solutions | eFax","46","404","Transform your insurance operations with eFax's cutting-edge faxing platform. Enhance document exchange, workflow, and customer experiences.","140","933","","0","Protected, Efficient Cloud Fax Solutions Tailored to Insurance Industry Needs","77","Trusted by Experts","18","Improve Insurance Workflows","27","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.efax.com/industry/insurance","","","","","","468199","68344","68344","26.181","","1771","308","5.750","51.432","Fairly Hard","4.255","2","1","","291","279","0","100.000","181","70","0","48","20","0","","","","","dca20f4df714050a45c61368b66c8ed9","0.588","","","","","en-US","1.1","","","","","","https://www.efax.com/industry/insurance","2025-11-17 12:50:29"
